,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
278,01/10,"['Inward Credit-FAST', 'OTHR Other', 'SOH HAN LEONG WILLY/', 'Other']",10000.0,Credit,51698.61,False,False
279,01/10,"['Cheque Withdrawal', '0293901']",2550.0,Debit,49148.61,False,False
280,01/10,"['Cheque Withdrawal', '0293925']",4282.79,Debit,44865.82,False,False
281,01/10,"['Cheque Withdrawal', '0293929']",188.85,Debit,44676.97,False,False
282,02/10,"['Inward DR - GIRO', 'COLL 80000109', 'HTSG A/G - FCT YEWTE', '0360046390YTP0120190923']",2254.49,Debit,42422.48,False,False
283,02/10,"['Inward DR - GIRO', 'COLL 80000045', 'FCPMS P/L - TRUST A/', '0360008744NTUC20190924']",1284.0,Debit,41138.48,False,False
284,02/10,"['Cheque Withdrawal', '0293902']",642.0,Debit,40496.48,False,False
285,02/10,"['Cheque Withdrawal', '0293912']",2981.0,Debit,37515.48,False,False
286,03/10,"['Cheque Withdrawal', '0293927']",4494.0,Debit,33021.48,False,False
287,03/10,"['Cheque Withdrawal', '0293928']",62.64,Debit,32958.84,False,False
288,03/10,"['Cheque Withdrawal', '0293931']",642.0,Debit,32316.84,False,False
289,04/10,"['Cheque Withdrawal', '02939024']",214.0,Debit,32102.84,False,False
290,04/10,"['Cheque Withdrawal', '0293930']",2942.5,Debit,29160.34,False,False
291,04/10,"['Cheque Withdrawal', '0293932']",535.0,Debit,28625.34,False,False
292,05/10,"['Misc Debit', 'PMRBULKCASH/0919', 'PMRSG30092019013932', 'BULK CASH SERVICE']",50.0,Debit,28575.34,False,False
293,07/10,"['Inward DR - GIRO', 'RENT 200000149', 'DOLLAR LAND SINGAPOR', ""Oct'19""]",2140.0,Debit,26435.34,False,False
294,07/10,"['Bulk Cash', '128 9905532']",8000.0,Credit,34435.34,False,False
295,08/10,"['Cheque Withdrawal', '0293923']",1535.0,Debit,32900.34,False,False
296,08/10,"['Cheque Withdrawal', '0293933']",214.0,Debit,32686.34,False,False
297,08/10,"['Cheque Withdrawal', '0293934']",2140.0,Debit,30546.34,False,False
298,08/10,"['Cheque Withdrawal', '0293935']",3210.0,Debit,27336.34,False,False
299,09/10,"['Cheque Withdrawal', '0293890']",7511.4,Debit,19824.94,False,False
300,09/10,"['Bulk Cash', '128 9748113']",8000.0,Credit,27824.94,False,False
301,10/10,"['Cheque Withdrawal', '0293938']",8.8,Debit,27816.14,False,False
302,11/10,"['Cheque Withdrawal', '0293936']",2782.0,Debit,25034.14,False,False
303,14/10,"['Inward DR - GIRO', 'COLL 1299200000346', 'HTSG A/C CAPITAMALL', '2000028259']",2774.02,Debit,22260.12,False,False
304,14/10,"['Inward DR - GIRO', 'COLL 1299300004446', 'HTSG A/G CAPITAMALL', '2000027359']",6901.07,Debit,15359.05,False,False
305,14/10,"['Inward DR - GIRO', 'COLL 1296200000065', 'JTPL AVG-INFINITY MA', '2000003212']",3653.67,Debit,11705.38,False,False
306,14/10,"['Bulk Cash', '128 9905533']",10000.0,Credit,21705.38,False,False
307,15/10,"['Cheque Withdrawal', '0293937']",333.0,Debit,21372.38,False,False
308,16/10,"['Bulk Cash', '128 9905534']",10000.0,Credit,31372.38,False,False
309,17/10,"['Cheque Withdrawal', '0293948']",383.14,Debit,30989.24,False,False
310,18/10,"['Cheque Withdrawal', '0293945']",706.2,Debit,30283.04,False,False
311,21/10,"['Inward DR - GIRO', 'COLL 63280406', 'SPH REIT DBST S/A (R', '10872']",58.63,Debit,30224.41,False,False
312,21/10,"['Cheque Withdrawal', '0293939']",2942.5,Debit,27281.91,False,False
313,21/10,"['Cheque Withdrawal', '0293940']",333.0,Debit,26948.91,False,False
314,21/10,"['Cheque Withdrawal', '0293943']",3033.0,Debit,23915.91,False,False
315,21/10,"['Cheque Withdrawal', '0293947']",607.95,Debit,23307.96,False,False
