,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
50,02/12,"['Misc Debit', '6018777158-00000', 'Trf. Wd. Loans']",423.01,Debit,39663.5,False,False
51,04/12,"['Inward Credit-FAST', 'OTHR Other', 'TROPIC PLANNERS & LA', 'OCBC(1) TO UOB']",150000.0,Credit,189663.5,False,False
52,05/12,"['Bulk - GIRO', 'GEB19120061765776', 'GDN END NOV 19', 'PAYROLL']",33911.51,Debit,155751.99,False,False
53,05/12,"['Bulk - GIRO', 'GEB19120061692902', 'TROPIC FW NOV', 'PAYROLL']",43778.0,Debit,111973.99,False,False
54,05/12,"['Bulk - GIRO', 'GEB19120061702795', 'TP-W (SUP) NOV', 'PAYROLL']",26256.05,Debit,85717.94,False,False
55,05/12,"['Bulk - GIRO', 'GEB19120061756278', 'GEN NOV 19', 'PAYROLL']",18287.67,Debit,67430.27,False,False
56,05/12,"['SVC Chg', 'GEB19120061765776', 'GDN END NOV 19', 'PAYROLL']",8.8,Debit,67421.47,False,False
57,05/12,"['SVC Chg', 'GEB19120061692902', 'TROPIC FW NOV', 'PAYROLL']",17.0,Debit,67404.47,False,False
58,05/12,"['SVC Chg', 'GEB19120061702795', 'TP-W (SUP) NOV', 'PAYROLL']",3.6,Debit,67400.87,False,False
59,05/12,"['SVC Chg', 'GEB19120061756278', 'GEN NOV 19', 'PAYROLL']",1.8,Debit,67399.07,False,False
60,06/12,"['Misc Credit', 'PMRIBGMPROR/1119', 'PMRSG30112019008388.', 'BG Bulk Srvc Reb']",54.6,Credit,67453.67,False,False
61,12/12,"['Bulk - GIRO', 'GEB19120062178392', 'TROPIC FW OT', 'PAYROLL']",22269.37,Debit,45184.3,False,False
62,12/12,"['SVC Chg', 'GEB19120062178392', 'TROPIC FW OT', 'PAYROLL']",13.8,Debit,45170.5,False,False
63,16/12,"['Bulk - GIRO Rev', 'GEB19120062178392', 'TROPIC FW OT']",909.65,Credit,46080.15,False,False
64,16/12,"['Penalty', 'GEB19120062178392', 'TROPIC FW OT']",1.0,Debit,46079.15,False,False
65,16/12,['Cheque Deposit'],351281.0,Credit,397360.15,False,False
66,18/12,"['Bulk - GIRO', 'GEB19120062561381', 'GDN MID DEC 19', 'PAYROLL']",19500.0,Debit,377860.15,False,False
67,18/12,"['SVC Chg', 'GEB19120062561381', 'Q@DN MID DEC 19', 'PAYROLL']",7.8,Debit,377852.35,False,False
68,30/12,"['Misc Debit', '6018773500-00000', 'Trf. Wd. Loans']",6160.05,Debit,371692.3,False,False
69,30/12,"['Misc Debit', '6018777263-00000', 'Trf. Wd. Loans']",1857.19,Debit,369835.11,False,False
70,30/12,"['Misc Debit', '6018777158-00000', 'Trf. Wd. Loans']",358.92,Debit,369476.19,False,False
71,,['Total Withdrawals'],,,174712.76,False,False
72,,['Total Deposits'],,,502245.25,False,False
73,,['Total'],,,369476.19,False,False
74,,['BALANCE B/F'],,,369476.19,False,False
75,04/01,"['Bulk - GIRO', 'GEB20010063727130', 'GDN END DEC 19', 'PAYROLL']",36617.4,Debit,332858.79,False,False
76,04/01,"['SVC Chg', '@EB20010063727130', 'GDN END DEC 19', 'PAYROLL']",9.0,Debit,332849.79,False,False
77,06/01,"['Bulk - GIRO', 'GEB20010063659346', 'TROPIC FW', 'PAYROLL']",42470.0,Debit,290379.79,False,False
78,06/01,"['Bulk - GIRO', 'GEB20010063725810', 'TP-W (SUP)DEG', 'PAYROLL']",23028.8,Debit,267350.99,False,False
79,06/01,"['Bulk - GIRO', 'GEB20010063853149', 'GEN DEC 19', 'PAYROLL']",18294.68,Debit,249056.31,False,False
80,06/01,"['SVC Chg', 'GEB20010063659346', 'TROPIC FW', 'PAYROLL']",16.4,Debit,249039.91,False,False
81,06/01,"['SVC Chg', 'GEB20010063725810', 'TP-W (SUP)DEC', 'PAYROLL']",3.2,Debit,249036.71,False,False
