,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
138,16/11,"['EAST PAYMENT.', 'GFNUODSC22 Nuodle Pte Ltd', 'API2019111606716386', 'OTHER', 'GPAY NETWORK (S) PTE. LTD.', 'SGD 16.7']",16.7,Credit,23243.22,False,False
139,16/11,"['FAST PAYMENT', 'GFNUODNC8S Nuodle Pte Ltd', 'API20191 11606717388', 'OTHER', 'GPAY NETWORK (S) PTE. LTD.', 'SGD 8.35']",8.35,Credit,23251.57,False,False
140,16/11,"['FAST PAYMENT', '713NU0408600 NUODLE PTE LTD', 'API2019111606727716', 'OTHER', 'GPAY NETWORK (S) PTE. LTD.', 'SGD 102.2']",102.2,Credit,23353.77,False,False
141,17/11,"['FAST PAYMENT', 'GFNUODNC89 Nuodle Pte Ltd', 'API2019111706748917', 'OTHER', 'GPAY NETWORK (8) PTE. LTD.', 'SGD 7.91']",7.91,Credit,23361.68,False,False
142,17/11,"['FAST PAYMENT', '713NU0408600 NUODLE PTE LTD', 'API20191 11706752200', 'OTHER', 'GPAY NETWORK (S) PTE. LTD.', 'SGD 114']",114.0,Credit,23475.68,False,False
143,,"['FAST PAYMENT', 'GFNUODSC22 Nuodle Pte Ltd', 'AP12019111706753776', 'OTHER', 'GPAY NETWORK (S) PTE. LTD.', 'SGD 37.04']",37.04,Credit,23512.72,False,False
144,18/11,"['POINT-OF-SALE TRANSACTION', 'POS6746 NUODLE PTE']",231.65,Credit,23744.37,False,False
145,18/11,"['POINT-OF-SALE TRANSACTION', 'POS6746 NUODLE PTE']",123.8,Credit,23868.17,False,False
146,18/11,"['POINT-OF-SALE TRANSACTION', 'POS6746 NUODLE PTE']",142.6,Credit,24010.77,False,False
147,18/11,"['FAST PAYMENT', '713NU0408600 NUODLE PTE LTD', 'API2019111806788639', 'OTHER', 'GPAY NETWORK (S) PTE. LTD.', 'SGD 56.2']",56.2,Credit,24066.97,False,False
